name,slug,url,sku,price,categories,manufacturer,composition,cas_number,function,dosage_form,synonym,quality,einecs
Kolliwax® CSA 70,kolliwax-csa-70,https://www.pharmaexcipients.com/product/kolliwax-csa-70/,PE1034,0,,BASF,"white to pale-yellow, wax-like, 50:50 blend of cetyl and stearyl alcohol",67762-27-0,Co-Emulsifier; structure-building consistency factor; viscosity regulator,Creams; emulsion; gel; Ointments,Cetearyl alcohol; Cetostearyl Alcohol; Cetyl stearyl alcohol; Speziol® D Pharma,IPEC-PQG GMP; Ph.Eur.,267-008-6
Kolliwax® CSA 50,kolliwax-csa-50,https://www.pharmaexcipients.com/product/kolliwax-csa-50/,PE1033,0,,BASF,"white to pale-yellow, wax-like, 50:50 blend of cetyl and stearyl alcohol",67762-27-0,Co-Emulsifier; structure-building consistency factor; viscosity regulator,Creams; emulsion; gel; Ointments,Cetostearyl Alcohol; Speziol® C 16-18 Pharma,IPEC-PQG GMP; JP; Ph.Eur.; USP/NF,267-008-6
Kolliwax® CA,kolliwax-ca,https://www.pharmaexcipients.com/product/kolliwax-ca/,PE1032,0,,BASF,coconut oil; palm kernal oil; palm oil and/or palm stearine,36653-82-4,aerosol foam stabilizer; Co-Emulsifier; matrix builder in suppository masses; structure-building consistency factor; viscosity regulator,Creams; emulsion; gel; Ointments,Speziol® C 16 Pharma,IPEC-PQG GMP; JP; Ph.Eur.; USP/NF,253-149-0
Kolliwax® MA,kolliwax-ma,https://www.pharmaexcipients.com/product/kolliwax-ma/,PE1031,0,,BASF,Macrogol-6-glycerol caprylocaprate,112-72-1,Co-Emulsifier; Consistency factors &amp; viscosity enhancement,Creams; emulsion; gel; Ointments,Myristyl alcohol; Speziol® C 14 Pharma,IPEC-PQG GMP; USP/NF,204-000-3
Kolliwax® GMS II,kolliwax-gms-ii,https://www.pharmaexcipients.com/product/kolliwax-gms-ii/,PE1030,0,,BASF,Glyceryl monostearate,85251-77-0,Co-Emulsifier; Consistency agent; Lubricant; Solvent; Surfactant,Capsules; emulsion; Oral; Tablets,Cutina® GMS V PH; Glycerol monostearate 40-55 (type II),Ph.Eur.; USP/NF,286-490-9
Kolliwax® HCO,kolliwax-hco,https://www.pharmaexcipients.com/product/kolliwax-hco/,PE1029,0,,BASF,Hydrogenated castor oil,8001-78-3,Consistency factors &amp; viscosity enhancement; Emulsification; film former; Hot melt extrusion; Lubricant; plasticizer; Pore former; Softgels Coatings; Solubility enhancement; spray drying; wet granulation,Capsules; Tablets; Topical,Hydrogenated castor oil; Hydrogenated oil,JP; Ph.Eur.; USP/NF,232-292-2
Kolliwax® S Fine,kolliwax-s-fine,https://www.pharmaexcipients.com/product/kolliwax-s-fine/,PE1028,0,,BASF,Glyceryl stearate,67701-03-5,Co-Emulsifier; Direct compression; Lubricant; plasticizer; Pore former; wet granulation,Capsules; Creams; emulsion; gels; Lotions; Tablets,,JP; Ph.Eur.; USP/NF,266-928-5
Kolliwax® SA,kolliwax-sa,https://www.pharmaexcipients.com/product/kolliwax-sa/,PE1027,0,,BASF,Stearic acid,112-92-5,Co-Emulsifier; Consistency factors &amp; viscosity enhancement; Direct compression; Lubricant; plasticizer; Structurants &amp; matrix builders; wet granulation,Capsules; Creams; emulsion; gels; Lotions; Tablets,,JP; Ph.Eur.; USP/NF,204-017-6
Kollicoat® SR 30 D,kollicoat-sr-30-d,https://www.pharmaexcipients.com/product/kollicoat-sr-30-d/,PE1026,0,,BASF,Polyvinyl acetate; Polyvinylpyrrolidone; sodium lauryl sulfate,9003-20-7,coating; film former; Taste masking,Capsules; Granules; Multiparticulates; Pellets; Tablets,,Ph.Eur.,250-477-6
Kollicoat® MAE 100-55,kollicoat-mae-100-55,https://www.pharmaexcipients.com/product/kollicoat-mae-100-55/,PE1025,0,,BASF,Methacrylic acid ethyl acrylate copolymer,25212-88-8,coating; enteric tablet coating; film former,Capsules; Granules; Multiparticulates; Pellets; Tablets,,JPE; Ph.Eur.; USP/NF,
Kollicoat® MAE 100 P,kollicoat-mae-100-p,https://www.pharmaexcipients.com/product/kollicoat-mae-100-p/,PE1024,0,,BASF,methacrylic aid-ethyl acrylate copolymer (1:1),25212-88-8,film former; Matrices &amp; fillers; Pore former; Softgels Coatings,Capsules; Granules; Multiparticulates; Pellets; Tablets,,Ph.Eur.; USP/NF,250-477-6
Kollicoat® MAE 30 DP,kollicoat-mae-30-dp,https://www.pharmaexcipients.com/product/kollicoat-mae-30-dp/,PE1023,0,,BASF,Methacrylic acid ethyl acrylate copolymer,25212-88-8,film former; Pore former; Softgels Coatings; Taste masking,Capsules; Granules; Multiparticulates; Pellets; Tablets,,JP; Ph.Eur.; USP/NF,
Kollicoat® Smartseal 100 P,kollicoat-smartseal-100-p,https://www.pharmaexcipients.com/product/kollicoat-smartseal-100-p/,PE1022,0,,BASF,Methylmethacrylate–diethylaminoethylmethacrylate copolymer,,film former; Moisture protection; Taste masking,Capsules; Granules; Multiparticulates; Pellets; Tablets,,,250-477-6
Kollicoat® Smartseal 30 D,kollicoat-smartseal-30-d,https://www.pharmaexcipients.com/product/kollicoat-smartseal-30-d/,PE1021,0,,BASF,Methylmethacrylate–diethylaminoethylmethacrylate copolymer,,film former; Moisture protection; Taste masking,Capsules; Granules; Multiparticulates; Pellets; Tablets,,,250-477-6
Kollicoat® Protect,kollicoat-protect,https://www.pharmaexcipients.com/product/kollicoat-protect/,PE1020,0,,BASF,Kollicoat® IR; Polyvinyl alcohol; Silicon Dioxide,7631-86-9; 9002-89-5; 96734-39-3,film former; Moisture protection; Softgels Coatings,Capsules; Granules; Multiparticulates; Pellets; Tablets,,Ph.Eur.; USP/NF,250-477-6
Kollisolv® MCT 70,kollisolv-mct-70,https://www.pharmaexcipients.com/product/kollisolv-mct-70/,PE1019,0,,BASF,Triglycerides medium-chain,73398-61-5,Emollient; film former; Lubricant; Penetration enhancer; Solubilizer; Solvent,cream; emulsion; Foams; gels; Lotions; Ointments,,Ph.Eur.; USP/NF,277-452-2
Kollisolv® PYR,kollisolv-pyr,https://www.pharmaexcipients.com/product/kollisolv-pyr/,PE1018,0,,BASF,Pyrrolidone,616-45-5,Penetration enhancer for topical formulations; Solvent,injectable; Topical,,JP; Ph.Eur.; USP/NF,210-483-1
Kollisolv® PEG 400 G,kollisolv-peg-400-g,https://www.pharmaexcipients.com/product/kollisolv-peg-400-g/,PE1017,0,,BASF,macrogol; polydiol; Polyethylene Glycol; polyglycol; polyoxyethylene,25322-68-3,Emollient; Plasticization; solubilizers; Solvent,"Capsules; liquid formulations; Multiparticulates; Pellets; semi-solid preparations; tablets, granules",,Ph.Eur.; USP-NF,
Kollisolv® PEG 300 G,kollisolv-peg-300-g,https://www.pharmaexcipients.com/product/kollisolv-peg-300-g/,PE1016,0,,BASF,macrogol; polydiol; Polyethylene Glycol; polyglycol; polyoxyethylene,25322-68-3,Emollient; Plasticization; solubilizers; Solvent,"Capsules; liquid formulations; Multiparticulates; Pellets; semi-solid preparations; tablets, granules",,Ph.Eur.; USP-NF,
Kollisolv® PG,kollisolv-pg,https://www.pharmaexcipients.com/product/kollisolv-pg/,PE1015,0,,BASF,Propylene glycol,57-55-6,carrier for emulsifiers; co-solvent; plasticizer; Solvent; stabilizer,Capsules; cream; emulsion; foam; gel; Granules; liquid plasticizer; Multiparticulates; Pellets; Tablets,,JP; Ph.Eur.; USP-NF,200-338-0
Kollisolv® GTA,kollisolv-gta,https://www.pharmaexcipients.com/product/kollisolv-gta/,PE1014,0,,BASF,Triacetin,102-76-2,Emollient; Plasticization; Solubilizer; Solvent,cream; emulsion; foam; gel; liquid plasticizer; polymer film plasticizer,,Ph.Eur.; USP-NF,203-051-9
Kollisolv® P 124,kollisolv-p-124,https://www.pharmaexcipients.com/product/kollisolv-p-124/,PE1013,0,,BASF,co-polymer; Poloxamer 124; Polyoxyethylene (20); Polyoxylpropylene (20) glycol,9003-11-6,Emulsifier; filler; Skin Delivery; Softgel; Solubility enhancement; Solubilizer; Solvent,cream; emulsion; foam; gel,,JPE; Ph.Eur.; USP-NF,
Kolliphor® PS 60,kolliphor-ps-60,https://www.pharmaexcipients.com/product/kolliphor-ps-60/,PE1012,0,,BASF,Polysorbate,9005-67-8,foam stabilizer; non-ionic emulsifier; Solubilizer; Surfactant,liquid dosage forms; semi-solid and solid dosage form,,JPE; Ph.Eur.; USP/NF,
Ludipress® LCE,ludipress-lce,https://www.pharmaexcipients.com/product/ludipress-lce/,PE1011,0,,BASF,Kollidon® 30; Lactose Monohydrate; Povidone,5989-81-1; 9003-39-8,Bulking agent; Direct compression,Chewable tablets; Effervescent tablets; Lozenges; modified release formulations,,JP; Ph.Eur.; USP/NF,
Ludipress®,ludipress,https://www.pharmaexcipients.com/product/ludipress/,PE1010,0,,BASF,Crospovidone; lactose; Povidone,5989-81-1; 9003-39-8,Direct compression; Dry granulation; filler,Capsules; Granules; Multiparticulates; Pellets; Tablets,,JP; Ph.Eur.; USP/NF,
Kollidon® SR,kollidon-sr,https://www.pharmaexcipients.com/product/kollidon-sr/,PE1009,0,,BASF,Polyvinyl acetate; Polyvinylpyrrolidone; Povidone/PVP; PVAc; Silica,9003-20-7; 9003-39-8,filler; film former; Pore former; The main application is for the production of pH-independent sustained-release matrix tablets by direct compression.,Capsules; Granules; Pellets; sustained-release matrix tablets; Tablets,,As Kollidon® SR is a blend no monograph exists. A US-DMF is filed. The methods for the analytical characterisations are taken from the Ph. Eur.,
Kollicoat® IR,kollicoat-ir,https://www.pharmaexcipients.com/product/kollicoat-ir/,PE1008,0,,BASF,Polyvinyl alcohol-polyethylene glycol copolymer,96734-39-3,Binder; coating; Emulsification; film former; Pore former; Skin penetration enhancement; Softgels Coatings; wet granulation,Capsules; Granules; Multiparticulates; Pellets; Tablets,,JPE; Ph.Eur.; USP/NF,250-477-6
Chematic® NE/NM Cleaner,chematic-ne-nm-cleaner,https://www.pharmaexcipients.com/product/chematic-ne-nm-cleaner/,PE1004,0,,Dober Inc.; Evonik Operations GmbH,Equipment cleaning agent,,Equipment cleaning after processing EUDRAGIT® NE/NM,,Cleaner,,
Chematic® RL/RS Cleaner,chematic-rl-rs-cleaner,https://www.pharmaexcipients.com/product/chematic-rl-rs-cleaner/,PE1003,0,,Dober Inc.; Evonik Operations GmbH,Equipment cleaning agent,,Equipment cleaning after processing EUDRAGIT® RL/RS,,Cleaner,,
Chematic® L/S Plus Cleaner,chematic-l-s-cleaner,https://www.pharmaexcipients.com/product/chematic-l-s-cleaner/,PE1002,0,,Dober Inc.; Evonik Operations GmbH,Equipment cleaning agent,,Equipment cleaning after processing EUDRAGIT® L/S,,Cleaner,,
Plastoid® B,plastoid-b,https://www.pharmaexcipients.com/product/plastoid-b/,PE1001,0,,Evonik Operations GmbH,BUTYL METHACRYLATE-METHYL METHACRYLATE COPOLYMER,25608-33-7,Adhesive; film former,dermal sprays; Transdermal applications,Polymer,,
PlasACRYL® HTP20,plasacryl-htp20,https://www.pharmaexcipients.com/product/plasacryl-htp20/,PE1000,0,,"Emerson Resources, Inc.; Evonik Operations GmbH",Triethyl citrate anti-tacking agent,,Glidant and plasticizer premix,Capsules; Granules; Pellets; Tablets,Polymer,,
PlasACRYL® T20,plasacryl-t20,https://www.pharmaexcipients.com/product/plasacryl-t20/,PE999,0,,"Emerson Resources, Inc.; Evonik Operations GmbH",Talc-based anti-tacking agent,,Glidant and plasticizer premix,Capsules; Granules; Pellets; Tablets,Polymer,,
"EUDRAGIT® RS 12,5",eudragit-rs-125,https://www.pharmaexcipients.com/product/eudragit-rs-125/,PE998,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE B,33434-24-4,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
EUDRAGIT® RS 30 D,eudragit-rs-30-d,https://www.pharmaexcipients.com/product/eudragit-rs-30-d/,PE997,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE B,33434-24-3,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
EUDRAGIT® NM 30 D,eudragit-nm-30-d,https://www.pharmaexcipients.com/product/eudragit-nm-30-d/,PE996,0,,Evonik Operations GmbH,ETHYL ACRYLATE AND METHYL METHACRYLATE COPOLYMER,9010-88-4,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® NE 30 D,eudragit-ne-30-d,https://www.pharmaexcipients.com/product/eudragit-ne-30-d/,PE995,0,,Evonik Operations GmbH,ETHYL ACRYLATE AND METHYL METHACRYLATE COPOLYMER,9010-88-2,Functional coating for sustained/extended release,Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® NE 40 D,eudragit-ne-40-d,https://www.pharmaexcipients.com/product/eudragit-ne-40-d/,PE994,0,,Evonik Operations GmbH,ETHYL ACRYLATE AND METHYL METHACRYLATE COPOLYMER,9010-88-3,Functional coating for sustained/extended release,Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® RS 100,eudragit-rs-100,https://www.pharmaexcipients.com/product/eudragit-rs-100/,PE993,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE B,33434-24-2,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
EUDRAGIT® RS PO,eudragit-rs-po,https://www.pharmaexcipients.com/product/eudragit-rs-po/,PE992,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE B,33434-24-1,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
"EUDRAGIT® RL 12,5",eudragit-rl-125,https://www.pharmaexcipients.com/product/eudragit-rl-125/,PE991,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE A,33434-24-4,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
EUDRAGIT® RL 30 D,eudragit-rl-30-d,https://www.pharmaexcipients.com/product/eudragit-rl-30-d/,PE990,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE A,33434-24-3,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
EUDRAGIT® RL 100,eudragit-rl-100,https://www.pharmaexcipients.com/product/eudragit-rl-100/,PE989,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE A,33434-24-2,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
EUDRAGIT® RL PO,eudragit-rl-po,https://www.pharmaexcipients.com/product/eudragit-rl-po/,PE988,0,,Evonik Operations GmbH,AMMONIO METHACRYLATE COPOLYMER TYPE A,33434-24-1,Functional coating for sustained/extended release; matrix former for sustained/extended release matrices,Granules; Pellets; Tablets,Polymer,,
EUDRAGIT® FS 100,eudragit-fs-100,https://www.pharmaexcipients.com/product/eudragit-fs-100/,PE987,0,,Evonik Operations GmbH,POLY(METHYL ACRYLATE-CO-METHYL METHACRYLATE-CO-METHACRYLIC ACID),26936-24-4,carrier for amorphous solid dispersions for solubility enhancement; Functional coating for colon delivery,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® FS 30 D,eudragit-fs-30-d,https://www.pharmaexcipients.com/product/eudragit-fs-30-d/,PE986,0,,Evonik Operations GmbH,POLY(METHYL ACRYLATE-CO-METHYL METHACRYLATE-CO-METHACRYLIC ACID),26936-24-3,Functional coating for colon delivery,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
"EUDRAGIT® S 12,5",eudragit-s-125,https://www.pharmaexcipients.com/product/eudragit-s-125/,PE985,0,,Evonik Operations GmbH,METHACRYLIC ACID-METHYL METHACRYLATE COPOLYMER (1:2),25086-15-1,Functional coating for colon delivery,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® S 100,eudragit-s-100,https://www.pharmaexcipients.com/product/eudragit-s-100/,PE984,0,,Evonik Operations GmbH,METHACRYLIC ACID-METHYL METHACRYLATE COPOLYMER (1:2),25086-15-1,Functional coating for colon delivery,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
"EUDRAGIT® L 12,5",eudragit-l-125,https://www.pharmaexcipients.com/product/eudragit-l-125/,PE983,0,,Evonik Operations GmbH,METHACRYLIC ACID-METHYL METHACRYLATE COPOLYMER (1:1),25086-15-1,Functional coating for gastric resistance and gastrointestinal targeting,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® L 100,eudragit-l-100,https://www.pharmaexcipients.com/product/eudragit-l-100/,PE982,0,,Evonik Operations GmbH,METHACRYLIC ACID-METHYL METHACRYLATE COPOLYMER (1:1),25086-15-1,carrier for amorphous solid dispersions; coating; Functional coating for gastric resistance/enteric protection; matrix former; Solubility enhancement,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® FL 30 D-55,eudragit-fl-30-d-55,https://www.pharmaexcipients.com/product/eudragit-fl-30-d-55/,PE981,0,,Evonik Operations GmbH,ETHYL ACRYLATE AND METHYL METHACRYLATE COPOLYMER; METHACRYLIC ACID-ETHYL ACRYLATE COPOLYMER (1:1),25212-88-8,carrier for amorphous solid dispersions; coating; Functional coating for gastric resistance/enteric protection; matrix former; Solubility enhancement,Granules; multi unit particle systems; ODT; Pellets; soft capsules,Polymer,,
EUDRAGIT® L 100-55,eudragit-l-100-55,https://www.pharmaexcipients.com/product/eudragit-l-100-55/,PE980,0,,Evonik Operations GmbH,METHACRYLIC ACID-ETHYL ACRYLATE COPOLYMER (1:1),25212-88-8,carrier for amorphous solid dispersions; coating; Functional coating for gastric resistance/enteric protection; matrix former; Solubility enhancement,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® L 30 D-55,eudragit-l-30-d-55,https://www.pharmaexcipients.com/product/eudragit-l-30-d-55/,PE979,0,,Evonik Operations GmbH,METHACRYLIC ACID-ETHYL ACRYLATE COPOLYMER (1:1),25212-88-8,coating; Functional coating for gastric resistance/enteric protection,Capsules; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® E PO ReadyMix,eudragit-e-po-readymix,https://www.pharmaexcipients.com/product/eudragit-e-po-readymix/,PE978,0,,BIOGRUND GmbH; Evonik Operations GmbH,BUTYL METHACRYLATE; DIMETHYLAMINOETHYL METHACRYLATE; METHYL METHACRYLATE COPOLYMER,24938-16-7,coating; Moisture protection; odor masking; protection against degradation; swallowability enhancement; Taste masking,Capsules; Chewables; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® E PO,eudragit-e-po,https://www.pharmaexcipients.com/product/eudragit-e-po/,PE977,0,,Evonik Operations GmbH,BUTYL METHACRYLATE; DIMETHYLAMINOETHYL METHACRYLATE; METHYL METHACRYLATE COPOLYMER,24938-16-7,carrier for amorphous solid dispersions; coating; film former; odor masking; protection against degradation; Solubility enhancement; swallowability enhancement; Taste masking,Capsules; Chewables; Granules; ODT; Pellets; Tablets,Polymer,,
"EUDRAGIT® E 12,5",eudragit-e-125,https://www.pharmaexcipients.com/product/eudragit-e-125/,PE976,0,,Evonik Operations GmbH,BUTYL METHACRYLATE; DIMETHYLAMINOETHYL METHACRYLATE; METHYL METHACRYLATE COPOLYMER,24938-16-7,coating; film former; Moisture protection; odor masking; protection against degradation; swallowability enhancement; Taste masking,Capsules; Chewables; Granules; ODT; Pellets; Tablets,Polymer,,
EUDRAGIT® E 100,eudragit-e-100,https://www.pharmaexcipients.com/product/eudragit-e-100/,PE975,0,,Evonik Operations GmbH,BUTYL METHACRYLATE; DIMETHYLAMINOETHYL METHACRYLATE; METHYL METHACRYLATE COPOLYMER,24938-16-7,carrier for amorphous solid dispersions; coating; film former; Moisture protection; odor masking; protection against degradation; Solubility enhancement; swallowability enhancement; Taste masking,Capsules; Chewables; Granules; ODT; Pellets; Tablets,Polymer,,
Calcipur® DC 94MA-BAX,calcipur-dc-94ma-bax,https://www.pharmaexcipients.com/product/calcipur-dc-94ma-bax/,PE973,0,,Omya,"Binder: Matodextrin, acacia gum, 6 (%wt/wt); Natural Calcium Carbonate",1317-65-3; 9005-25-8,Bulking agent; calcium source; diluent excipient,"hard capsules; stick packs; tablets (swallowable, effervescent, chewable)",,EP; FCC; HACCP &amp; EXCIPACT manufacturing standards; USP,
Calcipur® DC 95MD-BAX,calcipur-dc-95md-bax,https://www.pharmaexcipients.com/product/calcipur-dc-95md-bax/,PE972,0,,Omya,"Binder: Matodextrin, 5 (%wt/wt); Natural Calcium Carbonate",1317-65-3; 9005-25-8,Bulking agent; calcium source; diluent excipient,"hard capsules; stick packs; tablets (swallowable, effervescent, chewable)",,EP; FCC; HACCP &amp; EXCIPACT manufacturing standards; USP,
